what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331508824133
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331508828567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331508830461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331508946348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331508950098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509128475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1331509128565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1331509128565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509130508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509131667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509138906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509141171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509144905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509162434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509164418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509188587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509212518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509217866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1331509217907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509219991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509250639
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509261420
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509261443
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331509265375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509275897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509294654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509295272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509301783
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331509306490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509315784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509376086
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509384214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509392697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509394977
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1331509396263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509396345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509403726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331509416769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331509419030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509439093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509441316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509445092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509446537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509448572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509449558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509450784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509452849
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331509460162
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509464368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509464398
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331509472800
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509474715
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509475854
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331509483284
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331509488343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509488400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509490005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509490945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509495796
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509496832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509498015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509504888
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331509510869
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331509520943
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331509520977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331509523020
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331509523020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331509536863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331509541230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331509544675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331509549126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331509552421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509555077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331509558385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509561903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509574480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509575702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509576839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509578661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509579529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509580765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509582062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331509583348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331509585049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509606529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509607425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509611848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509612768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509614522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509615387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509621507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509623079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509626999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509634802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509657292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509658690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509668620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509672602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509674004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509675417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509680350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509681560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509683380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509684049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509689991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509691464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509695608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509701564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509706171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509708845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509728893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509736035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509741767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509743006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509744722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509745593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509750544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509754319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509756378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509757689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509765653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509766580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509770187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509771655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509774779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509776007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509781057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509781523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509785111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509786202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509787648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509788602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509790498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509791657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509794547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509809787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509812528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509823437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509827243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331509828132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509834179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509834679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509834761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509834872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509834938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509835936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509836937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509837959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331509838695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331509841836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331510028705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331516224018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331516224746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331516227241
