what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273725500
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1329273725612
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273725620
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273725620
error,log,,,"Core exception while retrieving the content description",1329273726791
error,log,,,"Core exception while retrieving the content description",1329273726793
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273730195
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273730235
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273750799
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273751976
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273753062
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273753931
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273753951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329273756874
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273757585
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273758936
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273758937
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273759710
error,log,,,"Core exception while retrieving the content description",1329273760448
error,log,,,"Core exception while retrieving the content description",1329273760449
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273763077
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273763119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1329273774520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273786995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273818139
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273833127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273836103
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273839795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273839824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329273839862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273886406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273891858
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273903250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329273948093
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273951372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273953675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273956115
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329273957683
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329273962585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329273965213
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329273966937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273968170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273970465
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329273971820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329273972581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274046453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274052861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274055271
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274070669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274100962
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274102038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274103454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274107646
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274108914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274109081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274155411
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274159137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274217625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274219214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274220668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274221277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274222764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274223880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274365392
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274366197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274367306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274369692
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274370906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274371809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274378786
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274460921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274475716
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274480366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274481489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274485350
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274486512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274486522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274492992
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274494159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274498555
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274499598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274500880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274503109
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274504264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274504447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274506919
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274508208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274511315
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274512546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274514186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274516568
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274517792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274517802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274520710
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274523452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274532563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274532978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274536124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274537060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274538773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329274543001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329274545253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274546979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274547496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274548075
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274549000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274550127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274552601
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329274553755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274553764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274562471
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329274565296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274567986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274576461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329274577791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329274637341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274637445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329274637998
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329274638914
