what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968448986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968451715
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329968451943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968452344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968462560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968465858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968475585
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968478323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968513457
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329968520963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968522092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968524664
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329968524878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968538480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968539259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968540448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968554667
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968563389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329968573270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329968577941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329968581180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329968582909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329968586804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329968587613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968590344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968595638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968596542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968596941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968597968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968601942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968604567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968614566
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329968618881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968619871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968624025
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329968624250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968625009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968643579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968645309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968646127
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968648382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968679402
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329968681536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968682578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968685496
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329968685714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968686156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968726583
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968732119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968736734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968737999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968738465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968741207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968741671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968752976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968758929
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968760879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968777797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968778223
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968779348
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968784674
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968787606
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968944448
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329968945779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329968960180
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329968961432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968962562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968964978
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329968965195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968966000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968981219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329968984413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969017380
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969019021
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969028569
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969037022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969059130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969079581
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969082871
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969085567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329969089818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329969093579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969094532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969102445
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969104806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969105847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969108523
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969108743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969109124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969115727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969116750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969117150
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969122311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329969129614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329969130986
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969133520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969134570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969138632
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969138684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969139299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969140748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969143303
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969143515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969144343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969150437
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969151496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329969154469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329969155994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969164492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969195124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969195591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969212650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969213140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969222273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969240059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969240464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969240920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969241383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969241968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969242440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969242960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969243424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969244279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969246431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969247277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969248426
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969249650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969251154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969253704
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969253923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969254625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969261754
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969263420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329969269979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969278865
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969281475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969282650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969285209
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969285435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969285848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969294828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969297729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969320421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969321359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969327384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969329408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969332154
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969332208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969338023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969341429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969342124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969402983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969408363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969478164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969479595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969499218
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969510708
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1329969521766
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969525104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969530944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969551350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969553943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969554913
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969557698
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969559885
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969560714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969572560
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969574580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969575934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969578245
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969578455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969579668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969654398
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969662205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969666850
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969668170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969669042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969671146
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969671359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969671961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969680308
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969682931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969683500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329969684112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969689744
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969691187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969692204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969695543
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969695776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969695871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969696795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969697333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969933217
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969935767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329969937585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969956254
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969957362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969958404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969960746
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969960959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969961671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969982512
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329969984420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329969990565
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329969992640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969993667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969995990
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329969996213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329969997142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970006704
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329970010207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329970022620
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329970030329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970031678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970034406
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329970034616
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329970035757
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329970039915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329970049152
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329970051989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329970055021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329970056444
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329970059571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970060625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970064153
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329970064366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970064721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970138112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329970150776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047068989
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330047072929
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330047077970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047079322
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330047087139
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1330047087157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047105328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047109561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047236902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047238968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047249360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047256478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047258156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047259647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047263137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047264742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047265991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047267230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047270876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047271934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047274115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047283542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047285200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330047289335
